book_id,title,authors,average_rating,sentiment_score,sentiment_label
98920,The Bastard of Istanbul,Elif Shafak,3.79,-0.5423,negative
17237214,Two Boys Kissing,David Levithan,4.11,0.5719,positive
5171894,"The Doomsday Key (Sigma Force, #6)",James Rollins,4.16,-0.5859,negative
21726,The Ruins,Scott B. Smith,3.5,-0.4404,neutral
336245,"A Dangerous Path (Warriors, #5)",Erin Hunter,4.42,-0.4767,neutral
543339,"Dances with Wolves (Dances with Wolves, #1)",Michael Blake,4.19,0.0,neutral
153779,"Bloodhound (Beka Cooper, #2)",Tamora Pierce,4.26,0.0,neutral
6122735,"The Night Angel Trilogy (Night Angel, #1-3)",Brent Weeks,4.42,0.0,neutral
426025,A Rose for Emily and Other Stories,William Faulkner,4.06,0.0,neutral
5883777,The Holy Bible: English Standard Version,Anonymous,4.66,0.0,neutral
321545,"A Morbid Taste for Bones (Chronicles of Brother Cadfael, #1)",Ellis Peters,3.99,0.0,neutral
233389,The Lives of the Artists,"Giorgio Vasari, Julia Conway Bondanella, Peter Bondanella",3.78,0.0,neutral
84139,"Unleash the Night (Dark Hunter, #8; Were-Hunter, #2)",Sherrilyn Kenyon,4.34,0.0,neutral
4935682,"Syren (Septimus Heap, #5)",Angie Sage,4.1,0.0,neutral
5558786,"Metro 2033 (METRO, #1)","Dmitry Glukhovsky, M. David Drevs",3.98,0.0,neutral
5396496,The Slap,Christos Tsiolkas,3.16,0.1531,neutral
207781,"The Art Spirit: Notes, Articles, Fragments of Letters and Talks to Students, Bearing on the Concept and Technique of Picture Making, the Study of Art (Icon Editions)","Robert Henri, Forbes Watson, Margery A. Ryerson",3.87,0.1779,neutral
17171909,"Brilliance (Brilliance Saga, #1)",Marcus Sakey,3.95,0.5994,positive
26583370,Life and Other Near-Death Experiences,Camille Pagán,3.82,0.0,neutral
9799,The Fortress of Solitude,Jonathan Lethem,3.87,0.0,neutral
379316,The Darkest Evening of the Year,Dean Koontz,3.71,-0.4939,neutral
18077769,"Authority (Southern Reach, #2)",Jeff VanderMeer,3.55,0.1027,neutral
277190,"The Wrath of Mulgarath (The Spiderwick Chronicles, #5)","Holly Black, Tony DiTerlizzi",3.92,0.0,neutral
11101772,The Scrapbook of Frankie Pratt,Caroline Preston,3.72,0.0,neutral
251762,Bee Season,Myla Goldberg,3.55,0.0,neutral
182012,"Indelible (Grant County, #4)",Karin Slaughter,4.19,0.0,neutral
236208,Night Chills,Dean Koontz,3.86,0.0,neutral
29254,Be Here Now,"Ram Dass, Richard Alpert",4.27,0.0,neutral
6530,"Trace (Kay Scarpetta, #13)",Patricia Cornwell,3.76,0.0,neutral
1279686,"Genghis: Birth of an Empire (Conqueror, #1)",Conn Iggulden,4.34,0.0,neutral
291354,"The Ruby Knight (The Elenium, #2)",David Eddings,3.96,0.0,neutral
32638,The Thief of Always,Clive Barker,4.18,-0.5267,negative
715791,"Kiss of Crimson (Midnight Breed, #2)",Lara Adrian,4.17,0.4215,neutral
2653622,"The Keepsake (Rizzoli & Isles, #7)",Tess Gerritsen,4.09,0.0,neutral
17660462,The Everything Store: Jeff Bezos and the Age of Amazon,Brad Stone,4.06,0.1779,neutral
25564446,"The Air He Breathes (Elements, #1)",Brittainy C. Cherry,4.2,0.0,neutral
3585344,Kiss of a Demon King (Immortals After Dark #7),Kresley Cole,4.35,0.4215,neutral
478951,"The Bonehunters (Malazan Book of the Fallen, #6)",Steven Erikson,4.42,-0.3612,neutral
16119079,"Forever My Girl (The Beaumont Series, #1)",Heidi McLaughlin,4.04,0.0,neutral
22341276,"The Glass Magician (The Paper Magician Trilogy, #2)",Charlie N. Holmberg,3.87,0.0,neutral
10098912,Chanakya's Chant,Ashwin Sanghi,3.68,0.0,neutral
12467,The Naked and the Dead,Norman Mailer,3.94,-0.6486,negative
35100,Battle Cry of Freedom,James M. McPherson,4.32,-0.128,neutral
646056,The Little Mermaid,"Michael Teitelbaum, Sue DiCicco",4.36,0.0,neutral
86424,Lifeguard,"James Patterson, Andrew Gross",3.76,-0.4767,neutral
7783920,Because of Mr. Terupt,Rob Buyea,4.34,-0.5574,negative
37739,Blubber,Judy Blume,3.78,0.0,neutral
7954556,"One Grave at a Time (Night Huntress, #6)",Jeaniene Frost,4.25,-0.3818,neutral
9897164,"Apollyon (Covenant, #4)",Jennifer L. Armentrout,4.4,0.0,neutral
6202661,"I Heart New York (I Heart, #1)",Lindsey Kelk,3.84,0.0,neutral
2213324,"Airhead (Airhead, #1)",Meg Cabot,3.77,0.0,neutral
25190,"Beauty's Release (Sleeping Beauty, #3)","A.N. Roquelaure, Anne Rice",3.71,0.5859,positive
3389671,"Jessica's Guide to Dating on the Dark Side (Jessica, #1)",Beth Fantaskey,3.85,0.0,neutral
26596,"Complete Poems, 1904-1962",E.E. Cummings,4.35,0.0,neutral
1635,Execution: The Discipline of Getting Things Done,"Larry Bossidy, Ram Charan, Charles Burck",3.83,0.0,neutral
20663702,Smoke Gets in Your Eyes: And Other Lessons from the Crematory,Caitlin Doughty,4.04,0.0,neutral
7096123,"The Rembrandt Affair (Gabriel Allon, #10)",Daniel Silva,4.26,0.0,neutral
15730101,The Call of Cthulhu,H.P. Lovecraft,4.05,0.0,neutral
373915,20th Century Ghosts,"Joe Hill, Christopher Golden",3.95,0.0,neutral
6819,Ghostwritten,David Mitchell,4.06,0.0,neutral
21219083,The One That Got Away,Simon Wood,3.77,0.0,neutral
8709528,"The Ruby Circle (Bloodlines, #6)",Richelle Mead,4.22,0.0,neutral
5983694,Where the Mountain Meets the Moon,Grace Lin,4.24,0.4215,neutral
125190,"Swallows and Amazons (Swallows and Amazons, #1)",Arthur Ransome,3.98,-0.0516,neutral
9442157,"Rock Hard (Sinners on Tour, #2)",Olivia Cunning,4.11,-0.1027,neutral
20525628,How to Build a Girl,Caitlin Moran,3.69,0.0,neutral
1407874,"Sang Pemimpi (Tetralogi Laskar Pelangi, #2)",Andrea Hirata,4.09,0.0,neutral
28116,The Know-It-All: One Man's Humble Quest to Become the Smartest Person in the World,A.J. Jacobs,3.77,0.6124,positive
15811495,"Touch & Go (Tessa Leoni, #2)",Lisa Gardner,4.05,0.0,neutral
126807,The Double Bind,Chris Bohjalian,3.62,0.0,neutral
9751378,Summer Rental,Mary Kay Andrews,3.78,0.0,neutral
23553419,The Ice Twins,S.K. Tremayne,3.68,0.0,neutral
17899696,"The Edge of Always (The Edge of Never, #2)",J.A. Redmerski,4.02,0.0,neutral
2873,The Virgin Blue,Tracy Chevalier,3.65,0.0,neutral
15797397,Salt Sugar Fat: How the Food Giants Hooked Us,Michael Moss,3.98,0.0,neutral
225038,"Half Magic (Tales of Magic, #1)","Edward Eager, N.M. Bodecker",3.94,0.3612,neutral
7090785,"Dawn of the Dreadfuls (Pride and Prejudice and Zombies, #0.5)","Steve Hockensmith, Jane Austen, Patrick Arrasmith",3.47,-0.7717,negative
7180727,"Live to Tell (Detective D.D. Warren, #4)",Lisa Gardner,4.18,0.0,neutral
825081,Lilly's Purple Plastic Purse,Kevin Henkes,4.2,0.0,neutral
368916,"84, Charing Cross Road",Helene Hanff,4.19,0.0,neutral
5153799,"Father Mine (Black Dagger Brotherhood, #6.5)",J.R. Ward,4.51,0.0,neutral
14572,Peace Is Every Step: The Path of Mindfulness in Everyday Life,"Thich Nhat Hanh, Arnold Kotler, Dalai Lama XIV",4.34,0.5423,positive
6686671,"Electric Daisy, Vol. 1 (Dengeki Daisy, #1)",Kyousuke Motomi,4.3,0.0,neutral
29868610,Scrappy Little Nobody,Anna Kendrick,3.91,0.0,neutral
24429934,The Einstein Prophecy,Robert Masello,3.58,0.0,neutral
7307795,"Started Early, Took My Dog (Jackson Brodie, #4)",Kate Atkinson,3.89,0.0,neutral
107032,Batman: A Death in the Family,"Jim Starlin, Jim Aparo, Mike DeCarlo",4.05,-0.5994,negative
16085517,TransAtlantic,Colum McCann,3.81,0.0,neutral
6871616,"Eternal Kiss of Darkness (Night Huntress World, #2)",Jeaniene Frost,4.21,0.2023,neutral
129117,"The Spellman Files (The Spellmans, #1)",Lisa Lutz,3.88,0.0,neutral
32626,Books of Blood: Volumes One to Three (Books of Blood #1-3),Clive Barker,4.16,0.0,neutral
294046,"The Judas Strain (Sigma Force, #4)",James Rollins,4.15,-0.0516,neutral
33333,Searching for God Knows What,Donald Miller,3.92,0.2732,neutral
30122,The Missing Piece,Shel Silverstein,4.27,-0.296,neutral
56842,Fatherland,Robert   Harris,3.96,0.0,neutral
7132363,"Freedom™ (Daemon, #2)",Daniel Suarez,4.27,0.0,neutral
92508,The Bridge of San Luis Rey,Thornton Wilder,3.8,0.0,neutral
1772910,White Nights,Fyodor Dostoyevsky,4.05,0.0,neutral
5215879,"Skin Trade (Anita Blake, Vampire Hunter #17)",Laurell K. Hamilton,3.9,0.0,neutral
481749,Jesus the Christ,James E. Talmage,4.63,0.0,neutral
1693617,Disney's the Lion King,Don Ferguson,4.49,0.0,neutral
31168,Shirley,"Charlotte Brontë, Lucasta Miller, collaborative, Jessica Cox",3.71,0.0,neutral
114129,"Born in Ice (Born In Trilogy, #2)",Nora Roberts,4.13,0.0,neutral
9569,Villa Incognito,Tom Robbins,3.65,0.0,neutral
22237161,The Sellout,Paul Beatty,3.8,0.0,neutral
21325,"Fables, Vol. 4: March of the Wooden Soldiers","Bill Willingham, Mark Buckingham, Craig Hamilton, Steve Leialoha, P. Craig Russell",4.29,0.0,neutral
28077464,Night School,"Lee Child, Dick Hill",3.96,-0.5106,negative
9578677,"The Silent Girl (Rizzoli & Isles, #9)",Tess Gerritsen,4.13,0.0,neutral
11301,Horton Hatches the Egg,Dr. Seuss,4.14,0.0,neutral
17733861,"A Shade of Blood (A Shade of Vampire, #2)",Bella Forrest,4.01,0.0,neutral
15827066,Beyond Belief: My Secret Life Inside Scientology and My Harrowing Escape,"Jenna Miscavige Hill, Lisa Pulitzer",3.72,0.1779,neutral
73945,Apology,"Plato, James J. Helm",4.15,0.0516,neutral
102953,"Preacher, Volume 3: Proud Americans","Garth Ennis, Steve Dillon, Penn Jillette",4.27,0.4767,neutral
12880428,"The Wolf Gift (The Wolf Gift Chronicles, #1)",Anne Rice,3.52,0.7003,positive
867650,The Little Red Hen (Little Golden Book),"Diane Muldrow, J.P. Miller",4.2,0.0,neutral
10875239,Lethal,Sandra Brown,4.04,0.0,neutral
3974,The Terror,Dan Simmons,4.0,-0.5267,negative
773606,Madeline's Rescue,Ludwig Bemelmans,4.24,0.5106,positive
6694937,"Game Change: Obama and the Clintons, McCain and Palin, and the Race of a Lifetime","John Heilemann, Mark Halperin",4.1,0.0,neutral
659622,"Garden of Shadows (Dollanganger, #5)",V.C. Andrews,3.88,0.0,neutral
10599805,"A Perfect Blood (The Hollows, #10)",Kim Harrison,4.38,0.5719,positive
124524,Joni: An Unforgettable Story,"Joni Eareckson Tada, Joe Musser",4.23,0.0,neutral
93768,"War of the Twins (Dragonlance: Legends, #2)","Margaret Weis, Tracy Hickman",4.11,-0.5994,negative
7856305,"Cross Fire (Alex Cross, #17)",James Patterson,4.04,-0.34,neutral
148821,Brunelleschi's Dome: How a Renaissance Genius Reinvented Architecture,Ross King,3.84,0.0,neutral
582533,Creative Visualization: Use the Power of Your Imagination to Create What You Want in Your Life,Shakti Gawain,4.13,0.6486,positive
40329,"Metro Girl (Alex Barnaby, #1)",Janet Evanovich,3.6,0.0,neutral
25454883,"Never Never: Part Three (Never Never, #3)","Colleen Hoover, Tarryn Fisher",3.48,0.0,neutral
9565045,"Second Grave on the Left (Charley Davidson, #2)",Darynda Jones,4.29,-0.3818,neutral
33609,Katherine,"Anya Seton, Philippa Gregory",4.18,0.0,neutral
828387,A Short History of Tractors in Ukrainian,Marina Lewycka,3.37,0.0,neutral
22693182,Where They Found Her,Kimberly McCreight,3.83,0.0,neutral
125925,"Industrial Magic (Women of the Otherworld, #4)",Kelley Armstrong,4.12,0.0,neutral
74256,"Le Petit Nicolas (Le petit Nicolas, #1)","René Goscinny, Jean-Jacques Sempé",4.13,0.0,neutral
18867685,"The Atlantis Plague (The Origin Mystery, #2)",A.G. Riddle,3.88,0.0,neutral
42512,We Were Soldiers Once... and Young: Ia Drang - The Battle that Changed the War in Vietnam,"Harold G. Moore, Joseph L. Galloway",4.29,-0.7579,negative
92367,Whiteout,Ken Follett,3.54,0.0,neutral
568236,A Distant Mirror:  The Calamitous 14th Century,Barbara W. Tuchman,4.11,0.0,neutral
28899,Heat,Mike Lupica,3.97,0.0,neutral
900,The Game: Penetrating the Secret Society of Pickup Artists,Neil Strauss,3.73,0.0,neutral
64864,"N is for Noose (Kinsey Millhone, #14)",Sue Grafton,3.97,0.0,neutral
8476248,Just Like Heaven (Smythe-Smith Quartet #1),Julia Quinn,3.93,0.7003,positive
6443349,"Percy Jackson and the Olympians Boxed Set (Percy Jackson and the Olympians, #1-5)","Rick Riordan, Tk",4.57,0.0,neutral
11720382,"Catch Me (Detective D.D. Warren, #6)",Lisa Gardner,4.17,0.0,neutral
233044,"The Shop on Blossom Street (Blossom Street, #1)",Debbie Macomber,4.04,0.0,neutral
239102,"Starless Night (Forgotten Realms: Legacy of the Drow, #2; Legend of Drizzt, #8)",R.A. Salvatore,4.12,0.0,neutral
93788,"Night Fall (John Corey, #3)",Nelson DeMille,4.07,0.0,neutral
8967,"Trials of Death (Cirque Du Freak, #5)",Darren Shan,4.25,-0.7783,negative
7144426,"The Bourne Objective (Jason Bourne, #8)","Eric Van Lustbader, Robert Ludlum",4.07,0.0,neutral
27252717,"The Score (Off-Campus, #3)",Elle Kennedy,4.27,0.0,neutral
289644,"Even Now (Lost Love, #1)",Karen Kingsbury,4.26,0.6369,positive
3121162,Testimony,Anita Shreve,3.54,0.0,neutral
11544421,"Magic Rises (Kate Daniels, #6)",Ilona Andrews,4.49,0.0,neutral
9970042,"Whispers Under Ground (Peter Grant, #3)",Ben Aaronovitch,4.16,0.3612,neutral
18453095,"Unlucky 13 (Women’s Murder Club, #13)","James Patterson, Maxine Paetro",3.94,-0.6908,negative
99610,The Best Laid Plans,Sidney Sheldon,3.66,0.6369,positive
2855034,Nation,Terry Pratchett,4.05,0.0,neutral
114162,"Secrets of a Summer Night (Wallflowers, #1)",Lisa Kleypas,4.05,0.0,neutral
456028,"Red: The Heroic Rescue (The Circle, #2)",Ted Dekker,4.3,0.7845,positive
10680329,"A Trick of the Light (Chief Inspector Armand Gamache, #7)",Louise Penny,4.29,-0.0516,neutral
17455585,"White Hot Kiss (The Dark Elements, #1)",Jennifer L. Armentrout,4.28,0.4215,neutral
1717890,Pandora Hearts 1巻,"Jun Mochizuki, 望月淳",4.2,0.0,neutral
32769,At the Mountains of Madness and Other Tales of Terror,H.P. Lovecraft,4.25,-0.743,negative
6340016,Lit,Mary Karr,3.88,0.0,neutral
465904,"Dragonsdawn (Pern, #9)",Anne McCaffrey,4.17,0.0,neutral
6596547,Mockingbird,Kathryn Erskine,4.18,0.0,neutral
13489517,28 حرف,أحمد حلمي,3.1,0.0,neutral
107195,I Kissed Dating Goodbye,Joshua Harris,3.61,0.3818,neutral
903,"The Egypt Game (Game, #1)",Zilpha Keatley Snyder,3.81,0.0,neutral
277397,Ellen Foster,Kaye Gibbons,3.75,0.0,neutral
22904,The Complete Stories,"Franz Kafka, Nahum N. Glatzer, John Updike, Willa Muir, Edwin Muir, Tania Stern, James Stern, Ernst Kaiser, Eithne Wilkins",4.34,0.0,neutral
1059680,Veganomicon: The Ultimate Vegan Cookbook,"Isa Chandra Moskowitz, Terry Hope Romero",3.98,0.4404,neutral
260025,"Test of the Twins (Dragonlance: Legends, #3)","Margaret Weis, Tracy Hickman",4.16,0.0,neutral
48467,Wise Blood,Flannery O'Connor,3.88,0.4767,neutral
220826,Kürk Mantolu Madonna,Sabahattin Ali,4.49,0.0,neutral
187124,"Running with the Demon (Word & Void, #1)",Terry Brooks,3.95,0.0,neutral
223838,In His Steps,Charles M. Sheldon,4.15,0.0,neutral
10790516,Lothaire (Immortals After Dark #12),Kresley Cole,4.43,0.0,neutral
515905,"Knuffle Bunny Too: A Case of Mistaken Identity (Knuffle Bunny, #2)",Mo Willems,4.28,-0.3612,neutral
2260637,"The Whole Truth (A. Shaw, #1)",David Baldacci,4.0,0.3182,neutral
2659997,"Stolen Innocence: My Story of Growing Up in a Polygamous Sect, Becoming a Teenage Bride, and Breaking Free of Warren Jeffs","Elissa Wall, Lisa Pulitzer",3.89,0.5267,positive
11178225,Out of the Easy,Ruta Sepetys,4.05,0.4404,neutral
2182780,Batman: The Man Who Laughs,"Ed Brubaker, Doug Mahnke, Patrick Zircher, Aaron Sowd, Steve Bird",4.09,0.4939,neutral
273511,"Midnight (Warriors: The New Prophecy, #1)",Erin Hunter,4.26,0.0,neutral
18176747,The Hard Thing About Hard Things: Building a Business When There Are No Easy Answers,Ben Horowitz,4.2,-0.0258,neutral
11051889,"The Fallen Star (Fallen Star, #1)",Jessica Sorensen,3.91,-0.3612,neutral
228990,"The Illearth War (The Chronicles of Thomas Covenant the Unbeliever, #2)",Stephen R. Donaldson,3.99,-0.5994,negative
2063563,My Booky Wook,Russell Brand,3.42,0.0,neutral
18527947,"Shadow Spell (The Cousins O'Dwyer Trilogy, #2)",Nora Roberts,4.0,0.0,neutral
10909804,Just My Type: A Book About Fonts,Simon Garfield,3.79,0.0,neutral
3492020,"Promises in Death (In Death, #28)",J.D. Robb,4.4,-0.7351,negative
23534,Love Is a Dog from Hell,Charles Bukowski,4.16,-0.1027,neutral
19161852,"The Fifth Season (The Broken Earth, #1)",N.K. Jemisin,4.31,-0.4767,neutral
13568322,The Zombie Room,R.D. Ronald,3.61,0.0,neutral
67931,The Analyst,John Katzenbach,4.12,0.0,neutral
2113260,Shades of Grey,Jasper Fforde,4.14,0.0516,neutral
33569,"That Was Then, This Is Now",S.E. Hinton,3.89,0.0,neutral
6164358,"The Mysterious Benedict Society and the Prisoner's Dilemma (The Mysterious Benedict Society, #3)","Trenton Lee Stewart, Del Roy",4.28,-0.1779,neutral
10149142,The Family Fang,Kevin    Wilson,3.6,0.0,neutral
10907,The Pursuit of Happyness,Chris Gardner,4.17,0.0,neutral
7147831,Min kamp 1 (Min kamp #1),Karl Ove Knausgård,4.08,0.0,neutral
8517008,"A Red Herring Without Mustard (Flavia de Luce, #3)",Alan Bradley,4.07,0.0,neutral
18728,No Ordinary Time: Franklin and Eleanor Roosevelt: The Home Front in World War II,Doris Kearns Goodwin,4.2,-0.7269,negative
414298,Straight Man,Richard Russo,4.02,0.2263,neutral
10739,The Moviegoer,Walker Percy,3.7,0.0,neutral
87346,The Cherry Orchard,"Anton Chekhov, Tom    Murphy",3.68,0.0,neutral
4835838,"11 Birthdays (Willow Falls, #1)",Wendy Mass,4.18,0.0,neutral
7329,Unfinished Tales of Númenor and Middle-Earth,"J.R.R. Tolkien, Christopher Tolkien",3.93,0.0,neutral
9461872,"Sisterhood Everlasting (Sisterhood, #5)",Ann Brashares,3.9,0.0,neutral
349090,Infinity Welcomes Careful Drivers (Red Dwarf #1),Grant Naylor,4.03,0.7003,positive
33459,Coyote Blue,Christopher Moore,3.75,0.0,neutral
2501455,فوضى الحواس,"أحلام مستغانمي, Ahlam Mosteghanemi",3.83,0.0,neutral
87665,Orthodoxy,G.K. Chesterton,4.23,0.0,neutral
426625,Fancy Nancy,"Jane O'Connor, Robin Preiss Glasser",4.15,0.0,neutral
3692,The Heart of the Matter,Graham Greene,3.98,0.0258,neutral
21535019,"The Long Haul (Diary of a Wimpy Kid, #9)",Jeff Kinney,4.33,-0.2263,neutral
169871,"Talking to Dragons (Enchanted Forest Chronicles, #4)","Patricia C. Wrede, Peter de Sève",4.19,0.0,neutral
2029176,Sail,"James Patterson, Howard Roughan",3.8,0.0,neutral
23301545,The Sleeper and the Spindle,"Neil Gaiman, Chris Riddell",3.9,0.0,neutral
18114142,A Fall of Marigolds,Susan Meissner,4.04,0.0,neutral
18750,"Beauty's Punishment (Sleeping Beauty, #2)","A.N. Roquelaure, Anne Rice",3.62,0.1531,neutral
285011,"The Negotiator (O'Malley, #1)",Dee Henderson,4.32,0.0,neutral
13041934,Can Love Happen Twice?,Ravinder Singh,3.31,0.6369,positive
3124249,"A Lion Among Men (The Wicked Years, #3)","Gregory Maguire, Douglas Smith",3.29,-0.5267,negative
43908,"Shadow of a Dark Queen (The Serpentwar Saga, #1)",Raymond E. Feist,4.02,0.0,neutral
11466,This Boy's Life,Tobias Wolff,3.98,0.0,neutral
3993839,"Patient Zero (Joe Ledger, #1)",Jonathan Maberry,3.98,0.0,neutral
545951,Death Comes for the Archbishop,Willa Cather,3.88,-0.5994,negative
7942786,"Fair Game (Alpha & Omega, #3)",Patricia Briggs,4.34,0.3182,neutral
17312201,"The Son of Sobek (Percy Jackson & Kane Chronicles Crossover, #1)",Rick Riordan,4.26,0.0,neutral
52823,Tartuffe,"Molière, Martin Sorrell",3.66,0.0,neutral
4701550,Passion Unleashed (Demonica #3),Larissa Ione,4.32,0.4588,neutral
1896346,"High School Debut, Vol. 01 (High School Debut, #1)",Kazune Kawahara,4.11,0.0,neutral
10400407,في ديسمبر تنتهي كل الأحلام,أثير عبدالله النشمي,3.33,0.0,neutral
386234,Just for You (Little Critter),Mercer Mayer,4.25,0.0,neutral
294047,Amazonia,James Rollins,4.11,0.0,neutral
46674,Feeling Good: The New Mood Therapy,David D. Burns,3.95,0.5267,positive
114184,Blue Smoke,Nora Roberts,3.97,0.0,neutral
6528,"Predator (Kay Scarpetta, #14)",Patricia Cornwell,3.67,0.0,neutral
720298,Codependent No More: How to Stop Controlling Others and Start Caring for Yourself,Melody Beattie,4.13,-0.1189,neutral
254308,Oblomov,"Ivan Goncharov, Stephen Pearl, Galya Diment",4.0,0.0,neutral
198332,"Inca Gold (Dirk Pitt, #12)",Clive Cussler,3.96,0.0,neutral
18167006,Delicious!,Ruth Reichl,3.75,0.6114,positive
6496815,NurtureShock: New Thinking About Children,"Po Bronson, Ashley Merryman",4.04,-0.5574,negative
1849,"Wild Fire (John Corey, #4)",Nelson DeMille,3.99,-0.34,neutral
154423,Two Little Girls in Blue,Mary Higgins Clark,3.85,0.0,neutral
589979,"Daughter of the Empire (The Empire Trilogy, #1)","Raymond E. Feist, Janny Wurts",4.24,0.0,neutral
688191,"Everlost (Skinjacker, #1)",Neal Shusterman,3.94,0.0,neutral
8534799,Dreams of a Dark Warrior (Immortals After Dark #11),Kresley Cole,4.39,0.4019,neutral
7824997,"Theodore Boone: Kid Lawyer (Theodore Boone, #1)","John Grisham, Richard Thomas",3.72,0.0,neutral
34072,"Jimmy Corrigan, the Smartest Kid on Earth",Chris Ware,4.1,0.6124,positive
39980,"A Year Down Yonder (A Long Way from Chicago, #2)",Richard Peck,4.1,0.0,neutral
